num__Pclass,num__Age,num__SibSp,num__Parch,num__Fare,cat__Sex_female,cat__Sex_male,cat__Embarked_C,cat__Embarked_Q,cat__Embarked_S,Survived
-0.369364841,-0.284663197,0.432793366,0.767629879,-0.124919787,1,0,0,0,1,0
0.827377244,-0.130754495,-0.474545196,-0.473673609,-0.48944219,0,1,0,0,1,0
-0.369364841,1.023560766,0.432793366,0.767629879,-0.119886115,0,1,0,0,1,0
0.827377244,-0.284663197,-0.474545196,-0.473673609,-0.490279793,1,0,0,0,1,1
-0.369364841,-0.438571898,0.432793366,-0.473673609,-0.124919787,1,0,0,0,1,1
-0.369364841,1.870058624,-0.474545196,-0.473673609,-0.366536033,0,1,0,0,1,0
-1.566106926,0.100108557,-0.474545196,2.008933366,2.671117778,1,0,0,0,1,1
-1.566106926,0.792697714,0.432793366,0.767629879,2.059693773,1,0,1,0,0,1
0.827377244,-0.5924806,-0.474545196,-0.473673609,-0.502445171,0,1,0,0,1,0
0.827377244,-0.207708846,-0.474545196,-0.473673609,-0.48944219,0,1,0,0,1,0
-0.369364841,0.023154206,-0.474545196,-0.473673609,-0.399758267,1,0,0,1,0,1
-0.369364841,-0.5924806,0.432793366,0.767629879,-0.064515725,1,0,0,0,1,1
0.827377244,0,6.784163299,2.008933366,0.75194584,0,1,0,0,1,0
-1.566106926,0.484880311,-0.474545196,-0.473673609,2.082512414,1,0,1,0,0,1
0.827377244,2.408739079,-0.474545196,-0.473673609,-0.522831542,0,1,0,0,1,0
-0.369364841,0.484880311,-0.474545196,-0.473673609,-0.38667072,1,0,0,0,1,1
0.827377244,0.100108557,0.432793366,0.767629879,-0.235157199,1,0,0,0,1,1
-1.566106926,-1.054206704,-0.474545196,0.767629879,0.518971402,1,0,1,0,0,1
0.827377244,0,1.340131928,-0.473673609,-0.180290176,1,0,0,1,0,1
-1.566106926,1.215946643,-0.474545196,-0.473673609,-0.074583069,0,1,0,0,1,0
-1.566106926,0.638789012,-0.474545196,0.767629879,2.441497779,0,1,0,0,1,0
0.827377244,-1.054206704,1.340131928,-0.473673609,-0.285997284,0,1,0,0,1,0
-1.566106926,0,0.432793366,-0.473673609,2.042579289,1,0,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.48944219,0,1,0,0,1,0
-1.566106926,-0.053800145,0.432793366,-0.473673609,0.692548513,0,1,0,0,1,0
-1.566106926,0.869652064,-0.474545196,-0.473673609,2.059693773,1,0,1,0,0,1
0.827377244,1.177469467,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,1
-1.566106926,1.177469467,-0.474545196,-0.473673609,0.066359742,0,1,0,0,1,0
-0.369364841,-2.131567615,0.432793366,0.767629879,-0.124919787,0,1,0,0,1,1
-1.566106926,-0.438571898,2.24747049,2.008933366,4.647001077,1,0,0,0,1,1
-0.369364841,-0.130754495,-0.474545196,-0.473673609,-0.38667072,0,1,0,0,1,0
-0.369364841,-0.361617548,-0.474545196,-0.473673609,-0.38667072,0,1,0,0,1,0
-0.369364841,0.484880311,-0.474545196,-0.473673609,-0.38667072,0,1,0,0,1,0
-0.369364841,-0.438571898,-0.474545196,-0.473673609,-0.38667072,1,0,0,0,1,1
-0.369364841,0.792697714,-0.474545196,-0.473673609,-0.38667072,1,0,0,0,1,1
0.827377244,0,0.432793366,-0.473673609,-0.32425319,1,0,0,0,1,1
0.827377244,-2.054613264,0.432793366,0.767629879,-0.328280127,0,1,0,0,1,1
0.827377244,0.946606415,-0.474545196,-0.473673609,-0.474004926,0,1,0,0,1,0
0.827377244,-0.515526249,-0.474545196,-0.473673609,-0.462679164,0,1,0,0,1,0
-1.566106926,0,-0.474545196,-0.473673609,0.056292398,0,1,0,0,1,0
0.827377244,-1.131161055,0.432793366,0.767629879,-0.502863973,0,1,1,0,0,0
0.827377244,-0.361617548,0.432793366,-0.473673609,-0.290024222,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.502948539,0,1,1,0,0,0
0.827377244,-0.130754495,-0.474545196,-0.473673609,-0.457142125,0,1,0,0,1,0
-1.566106926,-0.5924806,-0.474545196,0.767629879,0.458986142,1,0,0,0,1,1
-0.369364841,0.638789012,-0.474545196,-0.473673609,-0.38667072,1,0,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.489776426,1,0,0,1,0,1
0.827377244,0,-0.474545196,-0.473673609,-0.489776426,1,0,0,1,0,1
0.827377244,0.792697714,0.432793366,4.491540342,-0.086663881,0,1,0,0,1,0
-0.369364841,-0.053800145,0.432793366,-0.473673609,-0.090272017,0,1,1,0,0,0
0.827377244,1.177469467,-0.474545196,0.767629879,-0.357390858,1,0,1,0,0,0
0.827377244,0.40792596,-0.474545196,-0.473673609,-0.506472109,0,1,0,0,1,0
0.827377244,0,0.432793366,-0.473673609,-0.336334002,0,1,0,1,0,0
0.827377244,0.023154206,-0.474545196,-0.473673609,-0.502445171,0,1,0,0,1,0
-1.566106926,2.331784728,0.432793366,-0.473673609,0.866713557,1,0,1,0,0,1
0.827377244,0,-0.474545196,-0.473673609,-0.502863973,1,0,1,0,0,1
0.827377244,0,-0.474545196,-0.473673609,-0.492377828,1,0,0,1,0,1
-1.566106926,-0.438571898,-0.474545196,-0.473673609,0.746912168,1,0,1,0,0,1
-1.566106926,-0.361617548,0.432793366,-0.473673609,0.467879633,0,1,1,0,0,1
0.827377244,-0.900298003,0.432793366,-0.473673609,-0.517630753,0,1,0,0,1,0
0.827377244,-0.823343652,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
-1.566106926,-0.5924806,-0.474545196,-0.473673609,2.082512414,0,1,1,0,0,0
0.827377244,-2.054613264,2.24747049,0.767629879,-0.224083121,1,0,0,0,1,0
-1.566106926,0,0.432793366,-0.473673609,1.0060617,1,0,1,0,0,1
0.827377244,-0.5924806,-0.474545196,-0.473673609,-0.502445171,1,0,0,0,1,1
-1.566106926,-0.207708846,-0.474545196,2.008933366,3.610064686,0,1,1,0,0,0
0.827377244,-0.746389301,-0.474545196,-0.473673609,-0.567631221,0,1,1,0,0,0
0.827377244,-0.823343652,-0.474545196,-0.473673609,-0.491874461,0,1,0,0,1,0
-1.566106926,0.946606415,-0.474545196,-0.473673609,3.932723049,1,0,1,0,0,1
0.827377244,-2.208521965,-0.474545196,2.008933366,-0.331467448,1,0,1,0,0,1
0.827377244,0.177062908,-0.474545196,-0.473673609,-0.488854258,0,1,0,0,1,0
-1.566106926,0.40792596,0.432793366,-0.473673609,0.39858208,1,0,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.48944219,0,1,0,0,1,0
-0.369364841,-0.900298003,-0.474545196,-0.473673609,0.831477855,0,1,0,0,1,0
0.827377244,-2.208521965,4.062147613,2.008933366,0.295895176,0,1,0,0,1,0
-0.369364841,0.484880311,-0.474545196,-0.473673609,-0.38667072,1,0,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.492796629,0,1,0,1,0,0
-0.369364841,-0.977252354,-0.474545196,-0.473673609,-0.406805407,1,0,1,0,0,1
-1.566106926,0.484880311,0.432793366,2.008933366,1.767740809,0,1,0,0,1,1
0.827377244,-0.669434951,-0.474545196,-0.473673609,-0.491455659,0,1,0,0,1,1
0.827377244,-0.130754495,1.340131928,-0.473673609,-0.488854258,0,1,0,0,1,0
-1.566106926,-0.515526249,0.432793366,-0.473673609,1.632335038,1,0,1,0,0,1
0.827377244,-0.438571898,-0.474545196,2.008933366,-0.312172378,1,0,0,0,1,1
0.827377244,-0.5924806,-0.474545196,-0.473673609,-0.491455659,0,1,0,0,1,0
0.827377244,0.100108557,-0.474545196,-0.473673609,-0.490279793,1,0,0,0,1,0
-0.369364841,1.254423818,-0.474545196,-0.473673609,-0.124919787,0,1,0,0,1,0
-0.369364841,-0.515526249,-0.474545196,-0.473673609,-0.437007438,0,1,0,0,1,0
-0.369364841,-0.130754495,-0.474545196,-0.473673609,-0.393717861,1,0,0,0,1,1
0.827377244,0.715743363,-0.474545196,-0.473673609,-0.488854258,0,1,0,0,1,1
0.827377244,-0.284663197,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
0.827377244,-0.669434951,0.432793366,-0.473673609,-0.450598352,1,0,0,0,1,0
0.827377244,-0.130754495,0.432793366,-0.473673609,-0.329286862,0,1,0,0,1,0
0.827377244,-0.746389301,-0.474545196,-0.473673609,-0.474004926,1,0,0,0,1,0
-0.369364841,0.330971609,0.432793366,-0.473673609,-0.225593223,0,1,0,0,1,0
0.827377244,1.639195572,-0.474545196,-0.473673609,-0.492377828,0,1,0,0,1,0
-0.369364841,-2.054613264,0.432793366,0.767629879,-0.270896269,0,1,0,0,1,1
0.827377244,-0.669434951,-0.474545196,-0.473673609,-0.491874461,0,1,0,0,1,0
0.827377244,0,2.24747049,0.767629879,-0.135657615,1,0,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.48944219,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.510331928,0,1,0,1,0,0
-1.566106926,0.254017258,0.432793366,-0.473673609,1.163700193,1,0,0,1,0,1
-0.369364841,0,-0.474545196,-0.473673609,-0.648421654,0,1,0,0,1,0
0.827377244,1.100515116,-0.474545196,-0.473673609,-0.488854258,0,1,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.486337422,1,0,0,0,1,0
-0.369364841,0.330971609,0.432793366,0.767629879,0.00595568,1,0,0,0,1,1
-0.369364841,-0.900298003,-0.474545196,2.008933366,-0.38667072,1,0,0,0,1,1
-0.369364841,0.023154206,-0.474545196,-0.473673609,-0.38667072,0,1,0,0,1,0
0.827377244,-1.515932809,-0.474545196,2.008933366,-0.162168958,1,0,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.48944219,0,1,1,0,0,0
0.827377244,-0.669434951,-0.474545196,-0.473673609,-0.492714077,0,1,0,1,0,0
0.827377244,-0.053800145,-0.474545196,-0.473673609,-0.489860992,0,1,0,0,1,0
0.827377244,-0.130754495,0.432793366,0.767629879,-0.358482158,1,0,0,0,1,0
0.827377244,-0.900298003,0.432793366,0.767629879,-0.241449289,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.502445171,0,1,0,0,1,0
-0.369364841,-0.130754495,0.432793366,-0.473673609,-0.124919787,1,0,0,0,1,1
-0.369364841,-0.823343652,-0.474545196,-0.473673609,-0.124919787,1,0,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.492377828,0,1,0,1,0,0
0.827377244,0.177062908,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,1
-1.566106926,-0.130754495,-0.474545196,-0.473673609,-0.113845709,0,1,0,0,1,1
0.827377244,0,0.432793366,-0.473673609,-0.32425319,1,0,0,0,1,1
-0.369364841,0.946606415,0.432793366,-0.473673609,-0.124919787,1,0,0,0,1,1
0.827377244,-0.977252354,-0.474545196,-0.473673609,-0.504962007,0,1,0,0,1,0
-1.566106926,1.562241221,0.432793366,-0.473673609,0.47710736,0,1,0,0,1,0
-1.566106926,-1.208115406,0.432793366,2.008933366,1.767740809,1,0,0,0,1,1
0.827377244,-0.669434951,1.340131928,2.008933366,0.043708218,1,0,0,0,1,0
-0.369364841,-0.438571898,1.340131928,3.250236854,-0.270896269,1,0,0,0,1,1
-1.566106926,2.639602131,0.432793366,4.491540342,4.647001077,0,1,0,0,1,0
-0.369364841,0.100108557,-0.474545196,-0.473673609,-0.437007438,0,1,0,0,1,0
-0.369364841,1.177469467,0.432793366,0.767629879,-0.119886115,1,0,0,0,1,1
0.827377244,-0.746389301,-0.474545196,-0.473673609,-0.457142125,0,1,0,0,1,0
0.827377244,-0.361617548,0.432793366,-0.473673609,-0.491874461,0,1,0,0,1,0
-0.369364841,-0.130754495,-0.474545196,-0.473673609,-0.38667072,1,0,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.485079004,0,1,0,0,1,1
-1.566106926,-1.977658913,-0.474545196,2.008933366,0.999769611,0,1,0,0,1,1
-0.369364841,-1.285069756,-0.474545196,0.767629879,-0.255795253,1,0,0,0,1,1
-1.566106926,0.330971609,-0.474545196,-0.473673609,-0.113845709,0,1,0,0,1,1
0.827377244,-1.900704562,1.340131928,0.767629879,-0.260661807,1,0,1,0,0,1
-1.566106926,1.716149922,-0.474545196,-0.473673609,-0.034313694,0,1,0,0,1,1
-0.369364841,0.484880311,0.432793366,2.008933366,-0.089684084,0,1,0,0,1,0
0.827377244,0,0.432793366,-0.473673609,-0.246398395,0,1,0,0,1,0
-1.566106926,0.023154206,-0.474545196,-0.473673609,-0.089684084,0,1,1,0,0,0
-1.566106926,1.48528687,0.432793366,-0.473673609,1.14566354,0,1,1,0,0,1
0.827377244,0,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
0.827377244,-0.053800145,-0.474545196,-0.473673609,-0.48944219,0,1,1,0,0,1
-1.566106926,2.716556482,-0.474545196,-0.473673609,-0.113845709,0,1,0,0,1,0
-1.566106926,0,0.432793366,-0.473673609,0.395813561,1,0,0,0,1,1
-0.369364841,1.562241221,-0.474545196,-0.473673609,-0.437007438,1,0,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.492377828,0,1,0,1,0,0
-1.566106926,1.408332519,-0.474545196,-0.473673609,-0.113845709,0,1,0,0,1,1
0.827377244,0.330971609,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
-1.566106926,1.331378169,-0.474545196,-0.473673609,0.126763803,0,1,0,0,1,0
-0.369364841,1.408332519,-0.474545196,-0.473673609,-0.38667072,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
0.827377244,0.638789012,-0.474545196,-0.473673609,-0.506472109,0,1,0,0,1,0
-0.369364841,0,-0.474545196,-0.473673609,-0.648421654,0,1,0,0,1,0
-1.566106926,2.023967325,-0.474545196,-0.473673609,-0.113845709,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.492881195,0,1,0,1,0,0
0.827377244,-2.227760553,1.340131928,0.767629879,-0.260661807,1,0,1,0,0,1
0.827377244,0,-0.474545196,-0.473673609,-0.502445171,0,1,0,0,1,0
0.827377244,0.638789012,-0.474545196,-0.473673609,-0.474004926,0,1,0,0,1,0
-0.369364841,0.254017258,0.432793366,2.008933366,-0.089684084,1,0,0,0,1,1
-0.369364841,-0.515526249,-0.474545196,-0.473673609,-0.370730088,1,0,1,0,0,1
0.827377244,-0.5924806,-0.474545196,-0.473673609,-0.450346668,1,0,0,0,1,0
-1.566106926,0,-0.474545196,-0.473673609,0.39858208,0,1,0,0,1,0
-0.369364841,0.330971609,0.432793366,-0.473673609,-0.225593223,0,1,0,0,1,0
0.827377244,-0.053800145,0.432793366,-0.473673609,-0.506556675,0,1,0,0,1,0
0.827377244,-0.5924806,-0.474545196,-0.473673609,-0.496992698,0,1,0,0,1,0
0.827377244,-2.131567615,-0.474545196,0.767629879,-0.401016685,1,0,0,0,1,1
0.827377244,-1.592887159,4.062147613,2.008933366,0.295895176,0,1,0,0,1,0
-0.369364841,0,-0.474545196,-0.473673609,-0.648421654,0,1,0,0,1,0
0.827377244,1.562241221,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
0.827377244,2.562647781,-0.474545196,-0.473673609,-0.45538034,1,0,0,0,1,1
-1.566106926,-0.361617548,0.432793366,-0.473673609,1.185429548,0,1,1,0,0,1
0.827377244,0,2.24747049,0.767629879,-0.135657615,1,0,0,0,1,0
-1.566106926,0.40792596,0.432793366,-0.473673609,1.163700193,1,0,0,0,1,1
-1.566106926,2.177876027,-0.474545196,-0.473673609,-0.050421444,0,1,1,0,0,0
0.827377244,0.023154206,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
0.827377244,-1.592887159,0.432793366,0.767629879,-0.328280127,0,1,0,0,1,1
0.827377244,0,0.432793366,-0.473673609,-0.246398395,0,1,0,0,1,0
0.827377244,-0.669434951,-0.474545196,-0.473673609,-0.502445171,0,1,0,0,1,0
-1.566106926,1.947012975,-0.474545196,-0.473673609,-0.034313694,0,1,0,0,1,0
-1.566106926,3.178282586,-0.474545196,-0.473673609,0.348329928,0,1,1,0,0,0
0.827377244,-0.669434951,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.357308306,0,1,1,0,0,0
-1.566106926,1.870058624,0.432793366,-0.473673609,0.927453868,1,0,1,0,0,1
0.827377244,0,-0.474545196,-0.473673609,-0.344387877,0,1,0,0,1,0
-1.566106926,-0.361617548,0.432793366,2.008933366,2.40299019,1,0,0,0,1,0
0.827377244,-0.438571898,-0.474545196,-0.473673609,-0.491455659,0,1,0,0,1,0
0.827377244,-0.977252354,-0.474545196,-0.473673609,-0.474004926,0,1,0,0,1,0
0.827377244,-0.669434951,-0.474545196,-0.473673609,-0.492377828,1,0,0,1,0,0
0.827377244,0,-0.474545196,-0.473673609,-0.494810098,1,0,0,1,0,0
0.827377244,0.561834661,-0.474545196,-0.473673609,-0.45538034,1,0,0,0,1,0
-1.566106926,-1.054206704,-0.474545196,-0.473673609,1.093228788,1,0,0,0,1,1
-1.566106926,-0.900298003,0.432793366,-0.473673609,1.544245781,0,1,1,0,0,0
-0.369364841,0.254017258,-0.474545196,2.008933366,-0.124919787,1,0,0,0,1,1
-1.566106926,0,-0.474545196,-0.473673609,-0.113845709,0,1,0,0,1,1
0.827377244,-0.130754495,-0.474545196,-0.473673609,-0.194887825,0,1,0,0,1,0
0.827377244,-0.284663197,-0.474545196,-0.473673609,0.489103607,0,1,0,0,1,1
0.827377244,-0.053800145,-0.474545196,-0.473673609,-0.492377828,0,1,0,1,0,1
0.827377244,0,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
-1.566106926,0.484880311,-0.474545196,-0.473673609,-0.119131064,0,1,0,0,1,1
-1.566106926,1.870058624,0.432793366,-0.473673609,0.547578765,1,0,1,0,0,1
0.827377244,-0.438571898,-0.474545196,-0.473673609,-0.497496065,0,1,0,0,1,0
-1.566106926,1.331378169,-0.474545196,-0.473673609,0.036576512,0,1,0,0,1,0
-0.369364841,0.330971609,-0.474545196,-0.473673609,-0.437007438,1,0,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.162168958,0,1,0,1,0,0
-0.369364841,0.484880311,0.432793366,-0.473673609,-0.124919787,1,0,0,0,1,1
0.827377244,0.177062908,-0.474545196,-0.473673609,-0.48944219,0,1,0,0,1,0
-1.566106926,0.023154206,-0.474545196,-0.473673609,1.234171598,1,0,0,0,1,1
0.827377244,-0.5924806,-0.474545196,-0.473673609,-0.48944219,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.502948539,0,1,1,0,0,0
-1.566106926,1.100515116,-0.474545196,0.767629879,0.518971402,1,0,1,0,0,1
0.827377244,0,-0.474545196,-0.473673609,-0.502863973,0,1,1,0,0,0
0.827377244,0.831174889,-0.474545196,-0.473673609,-0.492377828,0,1,0,1,0,0
-0.369364841,1.562241221,-0.474545196,-0.473673609,-0.437007438,1,0,0,0,1,1
-1.566106926,0,-0.474545196,-0.473673609,3.817033163,0,1,0,0,1,0
0.827377244,0.715743363,-0.474545196,-0.473673609,-0.488854258,0,1,0,0,1,0
-0.369364841,-0.515526249,1.340131928,0.767629879,-0.416872751,0,1,0,0,1,0
-0.369364841,-2.131567615,0.432793366,0.767629879,-0.124919787,1,0,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.502863973,0,1,1,0,0,0
0.827377244,-0.977252354,0.432793366,0.767629879,-0.502863973,0,1,1,0,0,0
0.827377244,0,-0.474545196,2.008933366,-0.198244277,1,0,1,0,0,1
0.827377244,0.023154206,-0.474545196,-0.473673609,-0.474004926,1,0,0,0,1,0
-0.369364841,-1.746795861,-0.474545196,2.008933366,-0.119886115,1,0,0,0,1,1
-1.566106926,1.177469467,-0.474545196,-0.473673609,-0.113845709,0,1,0,0,1,0
-1.566106926,0.023154206,-0.474545196,-0.473673609,1.49441243,1,0,1,0,0,1
0.827377244,0,-0.474545196,-0.473673609,-0.356468689,0,1,0,0,1,0
-1.566106926,-0.5924806,-0.474545196,2.008933366,0.348245362,1,0,1,0,0,1
-1.566106926,0.484880311,-0.474545196,2.008933366,0.781141137,1,0,0,0,1,1
0.827377244,-1.592887159,3.154809051,2.008933366,-0.018709312,1,0,0,0,1,0
0.827377244,-1.438978458,3.154809051,2.008933366,-0.018709312,1,0,0,0,1,0
-0.369364841,0.177062908,0.432793366,-0.473673609,-0.124919787,0,1,0,0,1,1
-1.566106926,1.562241221,0.432793366,-0.473673609,1.49441243,0,1,1,0,0,0
-1.566106926,2.639602131,-0.474545196,-0.473673609,-0.124919787,0,1,0,0,1,0
-0.369364841,-0.823343652,0.432793366,-0.473673609,-0.124919787,1,0,0,0,1,1
-0.369364841,0,-0.474545196,-0.473673609,-0.369304552,0,1,1,0,0,1
0.827377244,0.254017258,0.432793366,0.767629879,-0.235157199,0,1,0,0,1,0
-0.369364841,-1.66984151,0.432793366,0.767629879,0.091528101,0,1,0,0,1,1
-1.566106926,-0.977252354,-0.474545196,2.008933366,1.584178906,0,1,1,0,0,1
-0.369364841,-0.207708846,-0.474545196,-0.473673609,-0.124919787,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.490783161,0,1,0,1,0,0
0.827377244,-0.5924806,-0.474545196,-0.473673609,-0.502948539,0,1,1,0,0,1
0.827377244,-0.5924806,-0.474545196,-0.473673609,-0.491874461,1,0,0,0,1,1
-1.566106926,2.48569343,-0.474545196,-0.473673609,-0.113845709,0,1,0,0,1,0
-1.566106926,1.408332519,0.432793366,-0.473673609,0.148911959,1,0,1,0,0,1
-1.566106926,0,-0.474545196,-0.473673609,3.932723049,0,1,1,0,0,0
-1.566106926,0.715743363,0.432793366,0.767629879,0.955306181,1,0,0,0,1,1
0.827377244,0.484880311,0.432793366,-0.473673609,-0.298078096,1,0,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.492377828,0,1,0,1,0,0
0.827377244,0.792697714,-0.474545196,-0.473673609,-0.48944219,0,1,0,0,1,0
-0.369364841,-0.130754495,-0.474545196,-0.473673609,-0.376603377,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.486337422,1,0,0,0,1,0
0.827377244,-0.438571898,1.340131928,-0.473673609,-0.162168958,0,1,0,0,1,0
0.827377244,-0.823343652,-0.474545196,-0.473673609,-0.48944219,0,1,0,0,1,0
0.827377244,-0.053800145,-0.474545196,4.491540342,-0.224083121,1,0,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.502863973,0,1,1,0,0,0
0.827377244,0.177062908,-0.474545196,-0.473673609,-0.490279793,0,1,0,0,1,1
-0.369364841,2.48569343,-0.474545196,-0.473673609,-0.437007438,0,1,0,0,1,1
-1.566106926,1.793104273,1.340131928,-0.473673609,0.388095935,1,0,0,0,1,1
-1.566106926,0.484880311,-0.474545196,-0.473673609,-0.117117595,0,1,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.492377828,1,0,0,1,0,1
0.827377244,-1.054206704,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
0.827377244,-0.823343652,-0.474545196,-0.473673609,-0.356468689,0,1,0,0,1,0
-0.369364841,0.330971609,-0.474545196,-0.473673609,-0.38667072,1,0,0,0,1,1
-1.566106926,0.715743363,0.432793366,-0.473673609,0.47710736,1,0,0,0,1,1
0.827377244,0,0.432793366,-0.473673609,-0.357308306,1,0,1,0,0,0
0.827377244,0.177062908,-0.474545196,-0.473673609,-0.488854258,0,1,0,0,1,1
-0.369364841,-0.361617548,0.432793366,0.767629879,-0.044381038,1,0,0,0,1,1
-1.566106926,0.715743363,0.432793366,0.767629879,1.584178906,1,0,1,0,0,1
-0.369364841,1.870058624,-0.474545196,-0.473673609,-0.124919787,0,1,0,0,1,0
-1.566106926,0.484880311,-0.474545196,-0.473673609,0.15948267,0,1,1,0,0,0
0.827377244,0,-0.474545196,-0.473673609,-0.472998191,0,1,1,0,0,0
-1.566106926,-0.900298003,-0.474545196,2.008933366,0.955306181,1,0,0,0,1,1
-0.369364841,1.331378169,-0.474545196,-0.473673609,-0.346401346,0,1,0,0,1,0
-1.566106926,2.331784728,0.432793366,0.767629879,0.946245572,0,1,1,0,0,1
0.827377244,-0.5924806,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
0.827377244,0.40792596,-0.474545196,-0.473673609,-0.504962007,0,1,0,0,1,0
-1.566106926,1.716149922,0.432793366,-0.473673609,0.927453868,1,0,1,0,0,1
0.827377244,1.331378169,-0.474545196,-0.473673609,-0.502445171,0,1,0,0,1,0
0.827377244,0,-0.474545196,2.008933366,-0.492377828,1,0,0,1,0,0
-0.369364841,0.561834661,0.432793366,-0.473673609,-0.124919787,0,1,0,0,1,0
0.827377244,0.484880311,0.432793366,0.767629879,-0.162168958,0,1,0,0,1,0
-0.369364841,0,-0.474545196,-0.473673609,0.016023024,1,0,0,0,1,1
0.827377244,1.48528687,-0.474545196,-0.473673609,-0.648421654,0,1,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.502948539,0,1,1,0,0,0
-1.566106926,1.48528687,0.432793366,-0.473673609,0.49782998,0,1,1,0,0,1
-0.369364841,-0.438571898,1.340131928,0.767629879,-0.1047851,1,0,0,0,1,1
0.827377244,0,-0.474545196,-0.473673609,-0.48944219,0,1,0,0,1,0
-1.566106926,0,-0.474545196,-0.473673609,0.205289083,0,1,0,0,1,0
0.827377244,1.100515116,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
-1.566106926,0.40792596,-0.474545196,-0.473673609,-0.113845709,0,1,1,0,0,1
0.827377244,0.484880311,0.432793366,-0.473673609,-0.335327268,0,1,0,0,1,0
0.827377244,0.023154206,-0.474545196,-0.473673609,-0.48944219,0,1,0,0,1,0
-1.566106926,-0.207708846,-0.474545196,-0.473673609,-0.034313694,0,1,0,0,1,1
-0.369364841,-0.5924806,0.432793366,2.008933366,0.188762532,1,0,1,0,0,1
-1.566106926,0.792697714,-0.474545196,-0.473673609,2.441497779,1,0,0,0,1,1
0.827377244,0.715743363,0.432793366,5.73284383,-0.018709312,1,0,0,0,1,0
0.827377244,0,-0.474545196,-0.473673609,-0.506472109,0,1,0,0,1,0
0.827377244,0,0.432793366,-0.473673609,-0.336334002,1,0,0,1,0,1
0.827377244,0,-0.474545196,-0.473673609,-0.492377828,0,1,0,1,0,0
0.827377244,0.40792596,-0.474545196,-0.473673609,-0.486337422,0,1,0,0,1,0
-0.369364841,-0.438571898,0.432793366,2.008933366,0.660333014,1,0,0,0,1,1
0.827377244,0.330971609,0.432793366,0.767629879,-0.358482158,0,1,0,0,1,0
0.827377244,-0.284663197,0.432793366,-0.473673609,-0.32425319,1,0,0,0,1,0
-0.369364841,-1.977658913,1.340131928,0.767629879,0.136831147,1,0,0,0,1,1
-0.369364841,-0.284663197,-0.474545196,-0.473673609,-0.437007438,0,1,0,0,1,0
0.827377244,-0.207708846,0.432793366,-0.473673609,-0.357390858,0,1,1,0,0,0
-1.566106926,0.946606415,0.432793366,-0.473673609,0.409740724,0,1,0,0,1,1
0.827377244,-0.746389301,0.432793366,0.767629879,-0.331467448,0,1,1,0,0,1
0.827377244,-0.669434951,-0.474545196,-0.473673609,-0.490279793,0,1,0,0,1,0
0.827377244,-0.669434951,-0.474545196,-0.473673609,-0.32425319,0,1,0,0,1,0
-1.566106926,2.408739079,-0.474545196,-0.473673609,0.002347544,0,1,0,0,1,0
